"PUBLICATION_ID","SCHEMA_TYPE","TITLE","NOTES","TOPIC","TAGS","INTERNAL_CONTACT_NAME","INTERNAL_CONTACT_EMAIL","ORGANIZATION_TITLE","CUSTODIAN","HOMEPAGE_URL","LICENSE_ID","PUBLICATION_REQUIRED_UNDER_ATIPP_ACT","PUBLICATION_TYPE_UNDER_ATIPP_ACT","METADATA_CREATED","METADATA_MODIFIED","DKAN_URI","DKAN_NODE_ID"
79497,"information","Clast fabric analysis of glacial diamict at the Allan Creek section and its implication for paleo-ice flow of Liard Lowland, southeastern Yukon","The Allan Creek section was identified and briefly described during reconnaissance mapping of the Watson Lake map area (NTS 105A) several decades ago and provides southeastern Yukon’s most complete known record of glaciation. The region supported ice sheets during multiple Quaternary glaciations, with landforms in Liard Lowland recording the ice flow toward the southeast during the Last Glacial Maximum (LGM). Inference of earlier ice-flow patterns requires sedimentologic characterization of glacial deposits underlying Liard Lowland. We expand macro-scale descriptions of the sequence of four diamict units exposed in the Allan Creek section to provide further insight on paleo-ice flow in southeastern Yukon. Pebble fabrics were measured from each diamict unit to compare with known LGM ice-flow directions and previously reported clast orientations. Three of the diamict units record ice-flow along the NW-SE trend of Liard Lowland. The second highest diamict in the sequence may record ice-flow directions both parallel and transvers to the basin’s trend. Only the lowest diamict unambiguously indicates unidirectional ice-flow; it suggests southeastward paleo-flow during early glaciation of southeastern Yukon, similar to that during the LGM.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 10:01:35","2023-12-12 10:12:34","",""
79498,"information","An overview of shale studies in Yukon during the 2017 field season","Summer 2017 fieldwork in Yukon’s lower Paleozoic shale basins (Selwyn basin and Richardson trough) involved participants from government geological surveys (Yukon Geological Survey, Geological Survey of Canada) and several universities (Queen’s, McGill, St. Francis Xavier, Stanford and Dartmouth College). Research interests include: 1) shale chemostratigraphy and biostratigraphy, and pyrite trace element geochemistry to characterize shale units and assess lower Paleozoic paleoenvironmental conditions and depositional controls; and 2) an assessment of hyper-enriched black shales, specifically the colloquial ‘Nick’ or ‘Ni-Mo’ mineralized Ni-Zn-Mo-PGE deposit, in order to develop internally consistent genetic and exploration models for these types of deposits. This paper describes individual research projects underway and summarizes fieldwork in summer 2017.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 10:01:21","2023-12-12 10:12:34","",""
79499,"information","New contributions to the bedrock geology of the Mount Freegold district, Dawson Range, Yukon (NTS 115I/2, 6 and 7)","The Mount Freegold district is an ideal natural laboratory to evaluate the structural and magmatic framework for porphyry, skarn and epithermal mineralization in the Dawson Range. The district is located within a major extensional relay zone of the Big Creek fault system, a regionally significant dextral strike-slip structure in which localized extension facilitated the emplacement of mid to Late Cretaceous magmatic rocks. New mapping defines a previously unrecognized granite pluton at Mount Freegold, as well as the ca. 77 Ma Stoddart pluton, which represents the magmatic roots of hypabyssal intrusive rocks at the Revenue Cu-Mo-Au-Ag deposit and Nucleus Au-Ag-Cu deposit. The relay zone in the Big Creek fault system is partly plugged by the ca. 70 Ma Seymour Creek stock, which is cut by a southern strand of the fault system. Episodic fault movement took place over a minimum 35 m.y. interval during which at least three distinct epochs of magmatic-hydrothermal mineralization occurred.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 10:01:32","2023-12-12 10:12:34","",""
79501,"information","Evidence for limited glaciation in northern Kluane Range, southwestern Yukon, with implications for surficial geochemical exploration","Preliminary investigation of surficial geology in northern Kluane Range has resulted in new interpretations of Pleistocene ice cover including extensive unglaciated terrain and restricted glaciation during the Last Glacial Maximum. Two glacial limits are identified: a higher limit recording the most extensive glaciation of the area; and a lower limit that records younger, less extensive glaciation. This paper describes Pleistocene limits of the Donjek Glacier and the distribution of surficial materials in the upper Quill, Maple, and Wade creek drainages. The source and transport mechanism of surface materials has particular significance for surficial geochemistry sampling programs and implications for mineral exploration are addressed.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 10:01:25","2023-12-12 10:12:34","",""
79502,"information","Mod Property, VMS Mineralization in the Western Part of the Yukon-Tanana terrane? (Yukon MINFILE 105B 028, 029, 031)","Base metal-silver prospects have been known to exist in the upper Swift River region since 1946. These prospects, occurring in Yukon-Tanana terrane, have been previously described as isolated skarn occurrences and have hitherto received limited prospecting attention.  Exploration work at the Mod property in 2016 has indicated that the sulphide mineralization is deformed (hence it predates the adjacent Cretaceous Seagull batholith) and that it demonstrates textures that are not consistent with a skarn origin.  If, indeed, this mineralization is of exhalative origin then a large region of Yukon-Tanana terrane becomes prospective for mineralization similar to that of the Finlayson VMS district.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 11:01:20","2023-12-12 10:12:34","",""
79503,"information","Re-evaluating the chronostratigraphic framework for felsic volcanic and intrusive rocks of the Finlayson Lake region, Yukon-Tanana terrane, Yukon","The Finlayson Lake district contains >30 Mt of volcanogenic massive sulphide (VMS) mineralization, but has not been the focus of field-based research since the mid-2000s. We present herein preliminary fieldwork on Yukon-Tanana terrane (YTT) host rocks that are the groundwork for future petrologic, isotopic, and geochronologic studies of the stratigraphy and crustal evolution of the VMS deposits and YTT rocks in the Finlayson Lake region and other peri-Laurentian terranes of the northern Cordillera. During the summer of 2017, we logged seven drill holes that intersected the stratigraphic hanging walls and footwalls of the mafic-hosted Fyre Lake and felsic-hosted Kudz Ze Kayah and GP4F VMS deposits. The stratigraphic results generally reveal finely laminated to bedded mafic or felsic volcaniclastic rocks that are interbedded with clastic rocks or cut by intrusive rocks and reflect changes in depositional environments and tectonomagmatic regimes in the Late Devonian to Early Mississippian.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 11:01:05","2023-12-12 10:12:34","",""
79504,"information","Stratigraphic affinity of late Neoproterozoic limestone in the vicinity of Tillei and McPherson lakes, 105H/13, 14, southeastern Yukon","The area around Tillei and McPherson lakes includes extensive exposure of a relatively thick, late Neoproterozoic limestone. The limestone is lithologically similar to the Espee Formation of the Ingenika Group, but is in geological continuity with the Hyland Group. The Hyland and Ingenika groups are age-equivalent sequences that were in close proximity before they were separated by Cenozoic dextral displacement on the Tintina fault. The area may therefore contain evidence for stratigraphic linkages between the two groups. The limestone is interpreted to have been deposited in a high-standing region outboard of the Hyland Group type-area. Further work is required to determine the extent to which late Neoproterozoic paleobathymetry aligns with Paleozoic platform/basin margins.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 11:01:35","2023-12-12 10:12:34","",""
79505,"information","The structural framework for Carlin-type gold mineralization in the Nadaleen trend, Yukon","Structure imparts a significant control on the distribution of Carlin-type gold mineralization recently discovered in the Nadaleen trend, Yukon. An improved understanding of the structural framework for gold mineralization is essential for continued exploration success and interpreting ore fluid controls. Structural observations from the Osiris cluster of the Nadaleen trend indicate that NW-verging F1 folds were refolded in response to later SSW-NNE directed contraction. F2 folds have a subvertical ESE-striking axial plane with subvertically plunging axes on steep F1 limbs and subhorizontal fold axes in shallow F1 limbs. F2 folds have a pervasive axial planar cleavage that is recognized regionally. The steeply dipping Osiris and Nadaleen faults appear to cut all folds. Mineralization is spatially associated with later NW-striking faults in the Conrad zone. Much of the folding within the mineralized Conrad limestone is synsedimentary and its geometry reflects its emplacement as an olistostrome.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 11:01:16","2023-12-12 10:12:34","",""
79506,"information","New investigations of basal Laberge Group stratigraphy, Whitehorse trough, central Yukon","The tectonic evolution of the Whitehorse trough in central Yukon is largely preserved by the Early to Middle Jurassic Laberge Group, an ~3000-m thick succession of synorogenic clastic strata that unconformably overlies arc and arc marginal rocks of the Lewes River Group. A two-year project was initiated to test a Sinemurian to Toarcian transgression of basal Laberge Group strata westward across the Whitehorse trough and examine the regional relationships between the timing of Jurassic exhumation, sedimentation, and terrane accretion in the northern Canadian Cordillera. Field studies in 2017 targeted basal Laberge Group strata at seven locations in central Yukon. At each field locality, basal Laberge Group strata are known or inferred to unconformably overlie the Povoas formation and multiple units of the Aksala formation. Pre-Early Jurassic unconformities may indicate variable basin topography due to the complex internal stratigraphy of the Lewes River Group, or that regional exhumation and erosion affected the Whitehorse trough prior to Laberge Group sedimentation.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 11:01:57","2023-12-12 10:12:34","",""
79507,"information","Bedrock geology map of the Teslin Mountain and east Lake Laberge areas","","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 02:01:13","2023-12-12 10:12:34","",""
79508,"information","Geochemistry of shale and sedimentary pyrite as a proxy for gold fertility in the Selwyn basin area, Yukon","for a copy of this paper please contact the Yukon Geological Survey; geology@gov.yk.ca.","Science and technology","Yukon Geological Survey,Orogenic Gold,Pyrite,Selwyn Basin","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-22 08:01:13","2023-12-12 10:12:34","",""
79509,"information","Natural thermogenic gas seeps at the front of the Richardson Mountains: Indications for a petroleum system in Peel Plateau, Yukon, Canada","for a copy of this paper please contact the Yukon Geological Survey; geology@gov.yk.ca.","Science and technology","Yukon Geological Survey,Western Canadian Sedimentary Basin,isotope ratios,stable isotopes","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-22 09:01:46","2023-12-12 10:12:34","",""
79510,"information","Middle Jurassic to earliest Cretaceous mid-crustal tectono-metamorphism in the northern Canadian Cordillera: Recording foreland-directed migration of an orogenic front","This paper is available via open access. You can also contact the Yukon Geological Survey (geology@gov.yk.ca) for a copy of this paper.","Science and technology","Yukon Geological Survey,Jurassic,Lower Cretaceous","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-22 09:01:04","2023-12-12 10:12:34","",""
