schema_type,title,file_id,notes,organization_title,date_of_request,response_type,fees,language,license_id,metadata_created,metadata_modified,dkan_url_path
access-requests,22-0085,22-0085,"All Investigations and Standards Office inspection and investigation reports, and government’s responses and progress tracking reports, created within requested timeframe. Timeframe: January 1, 2019 - February 20, 2022

NARROWED REQUEST BASED ON ACCESS INFORMATION SUMMARY:
Narrow request to only include records from the Investigations & Standards Office.

Notes from public body: The revised estimated volume for any work on reducing the volume or scope of the estimated volume of records for the current Estimate of Cost for just the Investigations and Standards Office program area is: 428 pages. There is information in the records subject to the protection of privacy exemption to disclosure provision found in section 70 and 70(1) of the ATIPP Act which will not be
disclosed to protect personal privacy.

Narrowing #2:
Further narrow this request so that the timeframe is June 1, 2019, to Feb. 20, 2022.

Notes from public body: The new estimated page count, with the new revised date range will now be: 356 pages.

Narrowing #3:
Narrow my request so the date range is Jan. 1, 2020 to Feb. 20, 2022.

Notes from public body: The revised estimated page count for this new date range for ISO records is: 338 Pages from Investigations and Standards Office (ISO).

Narrowing #4
I'd like to narrow the request to April 1, 2020 - to Feb. 22, 2022.

Notes from the public body: The revised estimated page count for ISO records is now: 329 pages.

Narrowing #5
Further narrow the timeframe to only include records from June 1, 2020 to Feb. 22, 2022.

Notes from the public body: The estimated page count remains at 329 pages. For the applicant’s information, as they are trying to exclude records based on a time period: The remaining 329 pages remaining start with emails from November 19 2020.

Narrowing #6
Further narrow so the date range starts on Jan. 1, 2021. 

Notes from the public body: The revised estimated page count for the new date range of Jan 1 2021 through to Feb 22 2022 is: 323 pages.

Further Narrowing #7
Do you know the date range for which responsive records actually exist? Narrow again so that there's no cost associated with processing this request, and that provide a better idea of how far I need to narrow.

Notes from public body: The date range for which records actually exist is the original date range. Did the applicant want to just ask for the most recent records which stop at or before 300 pages? We can likely do that, but, (page numbers are illustrative not actual) page 299 might not make any sense without pages 300-323 – we have not reviewed the records, just counted pages and dates. We could ensure that we have an inclusive record which ends up to the pages below the threshold. For example: an email and attachment that starts on page 277 and goes to page 285; not the following email and attachments which are from page 286 to 306. 

Applicant’s Response: I'd like to take the public body's suggestion. I would like to ask for the most recent records which stop before or at 300 pages, and for the records to be inclusive (i.e. the department's example of an email and attachment that starts on page 277 and goes to page 285; not the following email and attachments which are from page 286 to 306.) 

Notes from public body: The revised estimated page count is now 224 pages.",Justice,2022-03-01,granted_in_part,No,,OGL-Yukon-2.0,2022-06-06 09:41:10,2024-01-11 16:08:33,https://open.yukon.ca/access-information/access-summary/22-0085
access-requests,22-0157,22-0157,"Looking for all information surrounding: hiring practices within the Yukon Government (YG). Specifically information around references and standard practices; operating procedures when conducting references, and all information around unsolicited references. Entire YG - staffing manual. Timeframe: October 1, 2018 – March 31, 2019.",Public Service Commission,2022-06-06,granted_in_full,No,,OGL-Yukon-2.0,2022-06-06 10:02:24,2023-01-19 11:36:17,https://open.yukon.ca/access-information/access-summary/22-0157
access-requests,22-0173,22-0173,"Conducting a study of how freedom of information requests are processed across the country. Requesting information relating to how these requests are dealt with by your office. Provide an electronic (that is, machine-readable) record of all requests received between January 1, 2021 and end of day December 31, 2021, whether completed or not. Include fields containing the following information: request number, request summary, type of requester (academic, media, etc.), whether the request is sensitive or contentious, date received, date request completed, disclosure decision, reason for time extension, extension duration in days, exemptions applied, whether it was subject to an appeal, and number of pages disclosed. 
Timeframe: January 1, 2021 - December 31, 2021",Executive Council Office,2022-05-09,granted_in_full,No,,OGL-Yukon-2.0,2022-06-13 09:17:07,2024-10-15 20:52:26,https://open.yukon.ca/access-information/access-summary/22-0173
access-requests,22-0180,22-0180,"Provide an electronic (that is, machine-readable) record of all requests received between January 1, 2021 and end of day December 31, 2021, whether completed or not. Include fields containing the following information: request number, request summary, type of requester (academic, media, etc.), whether the request is sensitive or contentious, date received, date request completed, disclosure decision, reason for time extension, extension duration in days, exemptions applied, whether it was subject to an appeal, and number of pages disclosed. Timeframe: January 1, 2021 - December 31, 2021",Tourism and Culture,2022-05-09,granted_in_full,No,,OGL-Yukon-2.0,2022-06-13 09:21:38,2024-11-14 20:35:33,https://open.yukon.ca/access-information/access-summary/22-0180
access-requests,22-0179,22-0179,"Provide an electronic (that is, machine-readable) record of all requests received between January 1, 2021 and end of day December 31, 2021, whether completed or not. Include fields containing the following information: request number, request summary, type of requester (academic, media, etc.), whether the request is sensitive or contentious, date received, date request completed, disclosure decision, reason for time extension, extension duration in days, exemptions applied, whether it was subject to an appeal, and number of pages disclosed. 
Timeframe: January 1, 2021 - December 31, 2021.",Public Service Commission,2022-05-09,granted_in_full,No,,OGL-Yukon-2.0,2022-06-13 09:24:47,2024-11-14 20:34:26,https://open.yukon.ca/access-information/access-summary/22-0179
access-requests,21-0228,21-0228,"Funding given to Yukonstruct - The amount of funding and what each amount was for specifically. Thank you. 
Timeframe: 01 April 2020 - 03 August 2021",Economic Development,2021-08-09,granted_in_full,No,,OGL-Yukon-2.0,2022-06-14 14:28:33,2023-01-19 11:35:42,https://open.yukon.ca/access-information/access-summary/21-0228
access-requests,21-0252,21-0252,"Funding given to Yukonstruct - The amount of funding and what each amount was for specifically.  

Timeframe: 01 April 2019 - 31 March 2020",Economic Development,2021-08-17,granted_in_full,No,,OGL-Yukon-2.0,2022-06-14 14:35:30,2023-01-19 11:36:09,https://open.yukon.ca/access-information/access-summary/21-0252-0
access-requests,21-0253,21-0253,"Funding given to Yukon University's Innovation & Entrepreneurship unit. The exact amount of funding for each time funding was given and a precise description of what exactly each funding amount was for. Yukon University was previously known as Yukon College and Innovation & Entrepreneurship was previously known as Cold Climate Innovation. Timeframe: 01 April 2019 - 10 August 2021 

CLARIFICATION:  The information I requested between April 1, 2019, and March 31, 2020, is not in the schedule 9 to the 2019-20 Public Accounts.

My request asked specifically for ""...and a precise description of what exactly each funding amount was for."" There is no such description in the Public Accounts.

I am concerned that this misinterpretation of my request by the department will lead to a delay in results as I will have to file a new ATIPP request.

Can I ask for clarification please that the Department has read and understood every part of the request made?

FURTHER CLARIFICATION:  I think the easiest way for me to clarify is to give an example. 

The Public Accounts say ""Incubation program development - $85,000."" I have no idea what ""incubation program development"" means. I am willing to wager that the Department does know precisely what it means because presumably the Department knew exactly the ways in which that particular funding amount would be spent.",Economic Development,2021-08-18,granted_in_full,No,,OGL-Yukon-2.0,2022-06-14 14:42:56,2023-01-19 11:35:47,https://open.yukon.ca/access-information/access-summary/21-0253-0
access-requests,21-0391,21-0391,"On November 2, 2021, a government news release was published online at https://yukon.ca/en/news/inaugural-economic-development-fund-recipients-announced. The release spoke about the Inaugural Economic Development Fund. I am requesting a full list of the recipients for the Inaugural Economic Development Fund and a description for each recipient's funded activity. The funded activity description does not need to be that detailed but it should clearly explain what the recipient is using the funding for.

Timeframe: January 1, 2019 - November 8, 2021",Economic Development,2021-11-19,granted_in_full,No,,OGL-Yukon-2.0,2022-06-14 14:49:08,2023-01-19 11:35:58,https://open.yukon.ca/access-information/access-summary/21-0391
access-requests,22-0003,22-0003,"Information requested: I am requesting copies/records from all the departments and corporations listed with this application. The request is for the most recent, final versions at the end of the legislative session of individual ministerial briefing binders or briefing notes prepared for government ministers during the 2021 Fall Legislative Sitting.

Timeline 20212-10-28 to 2021-12-03",Economic Development,2022-01-12,granted_in_part,No,,OGL-Yukon-2.0,2022-06-14 14:56:22,2023-01-19 11:36:13,https://open.yukon.ca/access-information/access-summary/22-0003
access-requests,22-0072,22-0072,"This request is seeking information about the delayed release of developed (i.e. ready for market) residential lots within the City of Whitehorse. While an explanation for the delay from Fall 2021 until an unknown date in 2022 is being sought, there is a specific interest in anything that does, or may be perceived to, indicate that individuals or entities who could earn financial gains from limits to the supply of lots or housing, and/or advantages as a result of a later release date of those lots, have had any influence over decision-making. These individuals or entities may include, for example: - commercial builders/developers, - construction associations, - realtors, - real-estate investors, or - others. Records sought include, but are not limited to, email correspondence, meeting minutes, notes to file about conversations or telephone calls, and other documents containing information about planning, recommendations, or decision-making around the timing of lot lottery.

Timeframe: January 1, 2020 - February 15, 2022",Economic Development,2022-02-18,no_records_found,No,,OGL-Yukon-2.0,2022-06-14 14:59:27,2023-01-19 11:36:02,https://open.yukon.ca/access-information/access-summary/22-0072
