schema_type,title,notes,tags,language,license_id,metadata_created,metadata_modified,update_frequency,custodian,internal_contact_name,internal_contact_email,homepage_url,spatial_coverage_locations,temporal_coverage_start_date,temporal_coverage_end_date,dkan_url_path
information,2024–25 Additional information and statistics,"This supplementary information was prepared by each department. It was released at the same time as the 2024–25 Budget.
For further details contact departments.","publication,budget,2024,2024-25,additional information and statistics",english,OGL-Yukon-2.0,2025-03-07 11:38:42,2025-03-07 11:44:49,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2024–25-additional-information-and-statistics
information,Department of Education Organizational Structure,"Historical organizational structures (org charts) for the [Department of Education](https://yukon.ca/en/your-government/departments/department-education) over time. This includes, as applicable, each division, sub-division, unit, program or activity, or other type of component that forms a part of its structure.

For the most recent organizational structure, see [Ministerial public body organizational structures](https://open.yukon.ca/information/publications/ministerial-public-body-organizational-structures).","org charts,organizational charts,organizational structures",english,OGL-Yukon-2.0,2025-03-19 15:29:01,2025-03-21 10:20:09,ad_hoc,edu-communications@yukon.ca,David Schlosser,david.schlosser@yukon.ca,,,,,https://open.yukon.ca/information/publications/department-education-organizational-structure
information,Annual tourism indicator reports,"Year-end reports present a review of tourism statistics for the past year and an outlook for the coming year.

They contain statistics about international border crossings into Yukon, passenger counts through Erik Nielsen Whitehorse International Airport, visits to Yukon Visitor Information Centres, average fuel prices in Whitehorse and average exchange rates.

For more recent Yukon tourism statistics, [visit the Yukon tourism indicators dashboard](https://open-data-static-files.service.yukon.ca/tourism-indicators/) or see the [Yukon tourism indicators dataset](https://open.yukon.ca/data/datasets/yukon-tourism-indicators).","tourism,statistics,tourism indicators,visitor information",english,OGL-Yukon-2.0,2025-03-21 16:07:08,2025-05-09 12:00:42,,TC - Tourism research,Tourism Research,tourismresearch@yukon.ca,,,2012-04-01,2022-03-31,https://open.yukon.ca/information/publications/annual-tourism-indicator-reports
data,Yukon tourism indicators,"These datasets provide the data displayed in the interactive [Yukon tourism indicators dashboard](https://open-data-static-files.service.yukon.ca/tourism-indicators/). 

These datasets are automatically updated on [update cycles specific to each data source](https://open-data-static-files.service.yukon.ca/tourism-indicators/data.html). [Learn more about the dashboard or see a glossary of terms used on the dashboard's about page](https://open-data-static-files.service.yukon.ca/tourism-indicators/about.html).

Data produced by the Government of Yukon is licensed under the [Open Government Licence - Yukon](https://open.yukon.ca/open-government-licence-yukon). Data from Statistics Canada is licensed under the [Statistics Canada Open Licence](https://www.statcan.gc.ca/en/reference/licence). For more specific notes and source information, see individual pages on the [Yukon tourism indicators dashboard](https://open-data-static-files.service.yukon.ca/tourism-indicators/).","tourism,statistics,tourism indicators",english,OGL-Yukon-2.0,2025-03-21 16:17:31,2025-03-26 16:01:59,monthly,TC - Tourism research,Tourism Research,tourismresearch@yukon.ca,https://open-data-static-files.service.yukon.ca/tourism-indicators/,,,,https://open.yukon.ca/data/datasets/yukon-tourism-indicators
information,Community visitor surveys,"In the summer of 2016, Tourism and Culture asked travellers visiting Carcross or Dawson City how they spent their time in the community.

The main goal of the 2016 Community Visitor Survey was to find out more about travellers and how they spend their time in the community; specifically to better understand the attitudes, travel motivations and behaviours of visitors when they are in the community. The pilot Community Visitor Survey project differed from past Yukon visitor surveys in two key ways: (1) questions were specific to the community the survey was conducted in; and (2) Yukoners from outside the community were considered visitors and participated in the survey.","carcross,tourism,survey,visitor survey",english,OGL-Yukon-2.0,2025-03-25 14:12:39,2025-03-25 14:24:48,,TC - Tourism research,Tourism Research,tourismresearch@yukon.ca,,,2016-07-07,2016-09-30,https://open.yukon.ca/information/publications/community-visitor-surveys
information,Resident perceptions of tourism survey,"Starting in 2019, every 2 years, the [Yukon Bureau of Statistics](https://yukon.ca/en/statistics-and-data/yukon-bureau-statistics) conducts a Resident Perceptions of Tourism Survey that the Department of Tourism and Culture develops.

Resident support for tourism is a goal in the [Yukon Tourism Development Strategy](https://yukon.ca/sites/default/files/tc/tc-yukon-tourism-development-strategy.pdf). Measuring Yukoners support for the industry ensures that sustainable tourism growth matches with Yukoner’s core values. Strong support for the industry leads to outstanding experiences for our visitors.","tourism,survey",,OGL-Yukon-2.0,2025-03-25 14:21:44,2025-03-25 14:24:20,,TC - Tourism research,Tourism Research,tourismresearch@yukon.ca,,,,,https://open.yukon.ca/information/publications/resident-perceptions-tourism-survey
information,Yukon Visitor Tracking Program (2012-2013),"Tourism and Culture surveyed visitors to Yukon between June 2012 and April 2013. Data from this research is compiled in the following reports.

### Summer and winter reports

These reports describe Yukon visitors. We examined:

* who they are,
* how they planned their trip,
* how they travelled,
* what they did, and
* how much they spent.

View the [summer](https://open.yukon.ca/sites/default/files/tc-yukon-visitor-tracking-program-summer-report-2012-13.pdf) and [winter](https://open.yukon.ca/sites/default/files/tc-yukon-visitor-tracking-program-winter-report-2012-13.pdf) reports.

### Visitor segmentation

The [Visitor segmentation report](https://open.yukon.ca/sites/default/files/tc-yukon-visitor-tracking-program-visitor-segmentation-report-2012-13.pdf) describes the types of visitors coming to Yukon and what they like to see and do here.

### Pathways report

The [Pathways report](https://open.yukon.ca/sites/default/files/tc-yukon-visitor-tracking-program-visitor-pathways-report-2012-13.pdf) describes the visitor and trip characteristics of the people who included a community or region in their trip. It answers questions such as:

* What activities did they participate in while in Yukon?
* What was important in their Yukon trip?
* What were they satisfied with on their Yukon trip?
* On average, how many nights were they away from home, and how many nights did they spend in Yukon?
* What was the primary purpose of their trip to Yukon?

### Methodology report

The [Methodology report](https://open.yukon.ca/sites/default/files/tc-yukon-visitor-tracking-program-methodology-report-2012-13.pdf) describes how we collected information for the program.","tourism,survey,visitor survey",english,OGL-Yukon-2.0,2025-03-25 14:30:14,2025-03-25 14:37:02,,TC - Tourism research,Tourism Research,tourismresearch@yukon.ca,,,2012-06-01,2013-04-30,https://open.yukon.ca/information/publications/yukon-visitor-tracking-program-2012-2013
information,École Whitehorse Elementary School Traffic Impact Assessment,"To understand how the new École Whitehorse Elementary School in Takhini will affect traffic, the Government of Yukon commissioned a Traffic Impact Assessment (TIA). The study looks at nearby roads and intersections to identify existing conditions, potential impacts, and possible improvements.","schools,school",english,OGL-Yukon-2.0,2025-04-04 09:47:34,2025-04-14 09:05:09,,"HPW - Major Projects Branch, EDU - Schools",Brittany Cross,Brittany.Cross@yukon.ca,,,,,https://open.yukon.ca/information/publications/école-whitehorse-elementary-school-traffic-impact-assessment
information,Active Transportation Design Guide for Yukon Highways,"The active transportation design guide helps planners and engineers design active transportation infrastructure for Yukon highways.

It offers essential guidance on the design, operation and maintenance of active transportation infrastructure, particularly within rural highway rights-of-way. The guide also addresses key local considerations, such as winter maintenance, to ensure year-round accessibility and safety.

This guide builds on national and international best practices but is uniquely tailored to Yukon’s climate, geography, and active transportation needs. This will maximize safety, comfort and accessibility of active transportation infrastructure in the territory.

If you have questions about the guide, email hpw.teb-traffic@yukon.ca.",,,OGL-Yukon-2.0,2025-04-10 09:49:49,2025-04-10 09:52:14,,Transportation Engineering Branch,Transportation Engineering Branch,hpw.teb-traffic@yukon.ca,,,,,https://open.yukon.ca/information/publications/active-transportation-design-guide-yukon-highways
information,Jurisdictional Scan: Public Emergency Communications,"This jurisdictional scan examines how five Canadian jurisdictions – British Columbia, Alberta, New Brunswick, Nova Scotia, and Northwest Territories – manage public emergency communications, providing insights to inform Yukon’s approach. 

Key findings highlight the critical importance of integrated information platforms, multi-channel communication strategies (combining digital and traditional media), clear governance and messaging policies, and tailored solutions for remote connectivity challenges. 

The report includes high-level recommendations for Yukon, and the jurisdiction comparison table provides province and territory-specific profiles from across Canada.

For up-to-date information about emergencies in the Yukon, visit https://yukon.ca/emergencies.

Published April 2025. For feedback or additional information, contact emo.yukon@yukon.ca.",,english,OGL-Yukon-2.0,2025-04-29 11:28:42,2025-04-29 15:34:04,,CS - Emergency Management Office,Emergency Management Office,emo.yukon@yukon.ca,,,,,https://open.yukon.ca/information/publications/jurisdictional-scan-public-emergency-communications
information,Department of Education Policies (superseded / obsolete),"Superseded / obsolete Department of Education policies.

The policies below are no longer in effect. [Read current Department of Education Policies](https://open.yukon.ca/information/publications/department-education-policies).","education,students,education policies,schools policy",english,OGL-Yukon-2.0,2025-04-30 11:43:37,2025-04-30 13:30:33,ad_hoc,Department of Education,Department of Education,edu-communications@yukon.ca,,,,,https://open.yukon.ca/information/publications/department-education-policies-superseded-obsolete
information,Department of Education Off-Site Experiential Learning Policy (superseded / obsolete),"Superseded / obsolete activity standards that assisted educators to plan and lead field trips. Activity standards are appendixes to the Off-Site Experiential Learning Policy.

The policy and standards below are no longer in effect. [See the current Off-Site Experiential Learning Policy](https://open.yukon.ca/information/publications/department-education-site-experiential-learning-policy).","education,students,education policies,schools policy,experiential learning",english,OGL-Yukon-2.0,2025-04-30 11:43:37,2025-04-30 13:31:14,ad_hoc,Department of Education,Department of Education,edu-communications@yukon.ca,,,,,https://open.yukon.ca/information/publications/department-education-site-experiential-learning-policy-superseded-obsolete
information,Department of Education Policies,Read the Department of Education policies.,"education,policies,students,education policies,schools policy",multiple_languages,OGL-Yukon-2.0,2025-04-30 12:39:59,2025-04-30 14:14:32,annual,Department of Education,Department of Education,edu-communications@yukon.ca,,,,,https://open.yukon.ca/information/publications/department-education-policies
information,Department of Education Responsibilities and Functions,"Current and historical descriptions of the Department of Education’s responsibilities and functions in respect of each of its organizational components, including the services of each component.","education,department descriptions,ministerial public body descriptions,responsibilities and functions",english,OGL-Yukon-2.0,2025-04-30 12:41:44,2025-04-30 13:29:29,annual,Department of Education,Department of Education,edu-communications@yukon.ca,,,,,https://open.yukon.ca/information/publications/department-education-responsibilities-and-functions
